,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
263,8,0.7,0.01,0.01,binary_crossentropy,0.2991308073202769,0.07899824688766151,0.5094850957393646,0.12808999062257256
264,8,0.5,0.001,0.01,binary_crossentropy,0.2976213941971461,0.08437383386540578,0.5089043776194254,0.07363984475310327
265,8,0.7,0.1,0.001,binary_crossentropy,0.3875925342241923,0.13498506466133417,0.49419281383355457,0.1989235560140822
266,8,0.7,0.1,0.0,binary_crossentropy,0.32858168582121533,0.11030859908421793,0.5013550221920013,0.14304220051961714
267,8,0.5,0.01,0.01,binary_crossentropy,0.30259378254413605,0.08301001932436762,0.5015485882759094,0.1390290667289181
268,8,0.7,0.1,1e-05,binary_crossentropy,0.2811816732088725,0.01828945373754925,0.38753387331962585,0.08839840249772168
269,8,0.7,0.001,0.0001,binary_crossentropy,0.35452666878700256,0.1143204670075176,0.3720480054616928,0.13742781965075854
270,10,0.1,0.01,0.0,binary_crossentropy,0.27340802053610486,0.08481080452512278,0.4461866145332654,0.23132220184758182
271,8,0.1,0.01,0.001,binary_crossentropy,0.3070652683575948,0.06946560992882266,0.5013550221920013,0.12046672502732096
272,8,0.1,0.01,0.0001,binary_crossentropy,0.29848162333170575,0.053685300342015546,0.5412311255931854,0.08028231944388674
273,10,0.1,0.001,0.001,binary_crossentropy,0.3011949807405472,0.09181819627415255,0.525358110666275,0.10259460995026638
274,8,0.1,0.1,0.01,binary_crossentropy,0.3059295465548833,0.078539391243874,0.5007743040720621,0.0686173229545407
275,10,0.1,0.01,0.01,binary_crossentropy,0.2988092551628749,0.0739372163417661,0.5013550221920013,0.12046672502732096
276,8,0.7,0.001,1e-05,binary_crossentropy,0.366866538921992,0.13053563890752573,0.3720480054616928,0.13742781965075854
277,8,0.7,0.001,0.001,binary_crossentropy,0.31790899236996967,0.11038842294359917,0.5015485882759094,0.13614662418035653
278,8,0.7,0.1,0.0001,binary_crossentropy,0.36867785453796387,0.15494027992208043,0.4045683393875758,0.1824541791923655
279,8,0.1,0.01,0.01,binary_crossentropy,0.2979455292224884,0.06406244377071513,0.5170344511667887,0.08001067956602237
280,8,0.5,0.001,0.001,binary_crossentropy,0.32370107372601825,0.11876681890350194,0.5336817701657613,0.13439373439281255
281,8,0.1,0.1,1e-05,binary_crossentropy,0.329051673412323,0.12069711810608787,0.4858691344658534,0.17633077221522375
282,8,0.3,0.0001,0.001,binary_crossentropy,0.27741894125938416,0.0239669090866812,0.36430507401625317,0.12331823525249276
283,10,0.3,0.01,0.01,binary_crossentropy,0.29591896136601764,0.0696979002218388,0.5009678701559702,0.08716906875777003
284,8,0.1,0.1,0.001,binary_crossentropy,0.3618806799252828,0.15211290193220436,0.5102593948443731,0.19475366405946673
285,8,0.3,0.0001,1e-05,binary_crossentropy,0.2655399243036906,0.03470335022853244,0.4454123228788376,0.1818108491851198
286,8,0.7,0.01,0.0001,binary_crossentropy,0.33172273139158887,0.12350374318576494,0.4699961394071579,0.20162355544790433
287,8,0.3,0.01,0.001,binary_crossentropy,0.31128766139348346,0.0785327996223642,0.5338753561178843,0.1431961556870429
288,8,0.3,0.1,0.0,binary_crossentropy,0.311743825674057,0.024060892131659788,0.3794037997722626,0.07693805108830504
289,8,0.3,0.1,0.001,binary_crossentropy,0.31040142973264057,0.06008680855010188,0.5176151891549429,0.13030694287662697
290,10,0.3,0.01,1e-05,binary_crossentropy,0.27775069574515027,0.04565325492762499,0.5420054296652476,0.15054682184965792
291,10,0.3,0.001,0.01,binary_crossentropy,0.2909614493449529,0.0820187131159628,0.5495547850926717,0.10286707645856472
292,10,0.3,0.1,0.0,binary_crossentropy,0.27707894146442413,0.05590466098680477,0.5338753362496694,0.14729189948065208
293,8,0.3,0.01,0.0,binary_crossentropy,0.3074999650319417,0.06443780820761975,0.43592722217241925,0.1256516373955931
294,8,0.5,0.01,0.0,binary_crossentropy,0.3646519680817922,0.1266156465757398,0.34785133103529614,0.12355288559844435
